id	original_sentence	aspect	label_id	label
131#180#0	giao hàng cực nhanh. form áo rất đẹp. ck mình 1m7, nặng 67kg, có bụng nhưng mặc ko hề bị lộ. chất áo mỏng, nhẹ, ko biết có mát ko. được cái đường may đẹp, chắc chắn, ko bị chỉ thừa	Design	0	positive
119#129#0	chất liệu:mềm, mịn màu sắc:xanh đen đúng với mô tả:ok giao hàng quá nhanh luôn. sau 1 ngày là nhận được. chất vải đẹp, size chuẩn. hình ảnh mang tính nhận xu.	Design	0	positive
10#67#0	áo đẹp ổn nhưng bảng quy đổi size với áo thật chênh lệnh tận 3-4 cm	Design	2	negative
18#48#0	sp đẹp chất lượng có điều 2 bên tay hơi ngắn xíu nhưng kh sao, nhìn chung vẫn ổn	Design	2	negative
167#214#0	Đúng với mô tả:ok Chất liệu:cotton Màu sắc:be Đã nhận được sản phẩm, giao rất nhanh chưa đầy 3 ngày hàng về tay rồi. Về chất vải thì khá ok, màu sắc đẹp, in hình nét, nhưng mà sao shop ko có size S, size M rộng quá	Design	1	neutral
8#35#0	áo đẹp, có điều phông áo hơi to xíu. shop chuẩn bị hàng chậm xíu, nhưng giao siêu nha luôn.	Design	1	neutral
111#134#0	màu sắc:đẹp đúng với mô tả:y hệt mô ta của shop shop giao hàng nhanh, sản phẩm đẹp, đường may đẹp. giá hợp lý. màu sắc chất lượng tốt.	Design	0	positive
82#181#0	chất liệu:mỏng màu sắc:nâu đúng với mô tả:no nhìn trong ảnh 1 đường giao ra 1 nẻo trong ảnh cái chữ kiểu vàng nhẹ giao ra mới mở cái t thấy cái chữ t tỉnh liền ln,cái chữ vàng khè à	Design	2	negative
0#19#0	màu sắc:bình thường chất liệu:khá xấu áo mới mà vải đã xù li ti rồi, chất thì cũng bình thường chứ k có mát đâu. tiền nào của ấy. kb mặc đc mấy bữa	Design	1	neutral
71#89#0	màu nâu ở ngoài nhạt hơn nha áo đẹp, đóng gói cẩn thận giao hàng nhanh hơi nhiều chỉ thừa nhưng với giá này thì lh đòi hỏi gì thêm	Design	2	negative
0#64#0	shop làm size không đúng, size l mà áo như cho đứa bé 3 tuổi mặc 	Design	2	negative
0#65#0	kiểu áo già, ko phù hợp với thanh niên, size áo xxl nhưng khá nhỏ	Design	2	negative
13#23#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok	Design	0	positive
78#103#0	áo đẹp lắm nha mọi người. giao đúng size đúng màu. chất vải đẹp lắm mặc mát.. màu nào cũng đỉnh hết nha. nên mua đủ màu	Design	0	positive
32#54#0	chất liệu:vải mỏng rất chê nha, màu ko giống trên hình ,cả chất vải cũng khác vải mỏng cực chữ in rất xấu kém chất lượng	Design	2	negative
44#80#0	Màu sắc:be Chất liệu:ok Đúng với mô tả:đúng Áo form rộng nên khi đặt mn lùi size, chất vải dày dặn in rõ nét ạ	Design	1	neutral
91#105#0	chất liệu:tạm ổn đúng với mô tả:đúng mô tả, mặc tạm ổn, thời gian mới đánh giá được độ bền màu sắc:tạm ổn	Design	1	neutral
31#72#0	chất liệu:rất đẹp, cải dày dặn màu sắc:màu giống hình rất hợp thời trang đúng với mô tả:nên mua nha mn ơi	Design	0	positive
0#22#0	áo hơi nhỏ so với size	Design	2	negative
45#56#0	chất liệu:hơi nóng chút đúng với mô tả:chuẩn màu sắc:đẹp đáng mua nhé chất hơi nóng chút	Design	0	positive
29#70#0	Chất liệu áp rất tốt, mềm ạ. Họa tiết áo xinh hơn tưởng tượng của mình	Design	0	positive
0#41#0	mua size m nhưng cảm thấy hơi bé một xíu, vải mát, đóng gói kĩ, đẹp	Design	2	negative
56#90#0	chất liệu:vải mỏng rất chê nha, màu ko giống trên hình ,cả chất vải cũng khác vải mỏng cực chữ in rất xấu kém chất lượng	Design	2	negative
90#112#0	mới giặt 1 lần mà hình in sắp vỡ hết r. giặt lần 2 chắc nứt hết. form áo ok, chất vải ok. nhưng hình in chán quá	Design	2	negative
29#138#0	chất liệu:mỏg đúng với mô tả:hình hoa với chữ k đc to như ảnh hình hoa phông chữ này chỉ mặc đc 2,3l là bỏ vì giặt nhìu nó sẽ bị nổ và bay ht màu sắc:trắg	Design	2	negative
20#77#0	áo đẹp, mặc thoáng, màu sắc y hình, phần may gần chỗ khuy áo hơi dúm chút xíu. hình ảnh mang tính chất nhận xu :d	Design	1	neutral
48#61#0	chất liệu:tốt màu sắc:đúng mô tả, giai đúng màu mặc thoái mái. thoáng mát	Design	0	positive
31#39#0	đẹp, nhìn ưng mắt, giao nhanh, đúng màu. sẽ ủng hộ shop nhiều nữa	Design	0	positive
28#50#0	Shop cbi và giao hàng nhanh Nma màu hơi ko ưng xíu Áo châdt đẹp mát	Design	2	negative
14#60#0	chất liệu:tốt màu sắc:đẹp cánh tay áo hơi rộng xíu, tạm được.	Design	1	neutral
0#26#0	áo khá vừa, tem mác xịn sò, chất liệu bình thường, phù hợp với giá tiền.	Design	0	positive
49#93#0	giao đúng loại hàng, đóng gói cẩn thận, vải mát, với mình thì tay áo hơi ngắn hơn bình thường	Design	1	neutral
44#87#0	màu sắc:đen đúng với mô tả:cũm đún vs mô tả theo mik thấy hình hoa hơi nhỏ nhma cũm đẹp	Design	1	neutral
44#65#0	Màu sắc:be Áo size rộng, chất vải hơi mỏng, hình in sắc nét, cute. Mình 48kg, cao m6 mặc size M thì áo trùng qua mông. Áo phù hợp với giá tiền	Design	0	positive
32#47#0	Áo chất lượng, giao hàng nhanh, hình in đẹp lắm nhm tui đặt nhầm size nên bơi trong áo lun á, nt cho shop để đổi thì shop rep siu nhiệt tình còn đổi đc hay ko thì tui đánh giá lại sau:). Nên mua - tui đổi đc rùi nhe, chất lượng lém	Design	0	positive
38#113#0	chất liệu:thun đúng với mô tả:hơi hơi màu sắc:đen khói nó cứ kì kì sao ý:))) áo hơi chật với phần cổ áo khâu lệch	Design	2	negative
0#58#0	áo hơi bé so với size l . quần thì cũng khá bé . mình 65kg . nhưng bù lại nhân viên tư vấn tận tình khá là ok .	Design	2	negative
0#15#0	màu sắc:màu đẹp chất liệu:vải hơi mỏng, hình thêu đẹp	Design	0	positive
12#31#0	áo rất đẹp, đường chỉ ngay ngắn. mình mua tặng bố màu navy đậm bên ngoài màu y ảnh nha mn, ncl sất sắtttt	Design	0	positive
46#66#0	chồng mình toàn dùng đồ colmate, vải mềm mát, form basic chẩn form, giá tốt, chăm sóc khách tốt.	Design	0	positive
59#83#0	chất liệu:ổn đúng với mô tả:hơn giống màu sắc:giống áo đẹp nhưng bị rách nhẹ ở dưới	Design	2	negative
91#112#0	chất liệu:cotton màu sắc:sẫm đúng với mô tả:đúng đã mua đc vài lần, chất vải dày dặn, mát. chuẩn mẫu mặc lên đẹp. sẽ ủng hộ shop lâu dài	Design	0	positive
0#25#0	hàng đẹp sz đúng mẫu đúng chất vải ok ông xã mà thích lần sau sẽ ủng hộ tiếp	Design	0	positive
48#54#0	đúng với mô tả:đúng mẫu màu sắc:đen áo rất đẹp ,dễ mắc ,giá cũng hợp lý ,nói chung là rất ưng ý sản phẩm đã mang đi giặt lên hình ảnh chỉ mang tính nhận xu	Design	0	positive
52#160#0	màu sắc:đen mọi thứ đều ok. nhưng áo chất hơi nóng, hình in không được nét, mờ nhạt. mình đặt xl thì hơi to xíu. bạn nào muốn mặc không bị rộng quá thì đặt sz l nha p/s: shiper thân thiện, đáng yêu.	Design	2	negative
58#78#0	Mua sale 8.8 còn có 115k/áo. Chất áo dày mà mượt lắm nhé. Màu đẹp màu đẹp haha	Design	0	positive
60#178#0	đúng với mô tả:đúng chất liệu:mỏng màu sắc:nâu nhạt quá =(( tui thấy phần in áo nó mỏng và sần sùi kiểu j á nhìn có thể thấy luôn lớp vải với màu nâu nhạt hơn trong ảnh khá nhiều	Design	2	negative
0#54#0	form nhỏ lắm huhu, đặt size l 40kg mặc còn nhỏ hic hic nhưng mà áo chất lượng lắm nha	Design	2	negative
44#62#0	hình ảnh mang tính chất nhận xu. áo đẹp mát lên from tạm được.	Design	0	positive
0#26#0	áo màu sắc và phom rất đẹp giá lại rẻ nữa. mình mua nhiều lần rồi . rất đáng để mua. mình sẽ ủng hộ shop lâu dài. cho shop 5 sao.cảm ơn shop nhiều nha.	Design	0	positive
44#106#0	em m58 50kg mặc l và xl đều oke ạ chất đẹp, form hơi ôm, phù hợp sơ vin, ai thích mặc rộng cứ lấy size lớn	Design	0	positive
31#78#0	chất vải khá ổn mặc thoáng khí size áo vừa với người ko quá rộng mặc thoải mái chỉ ko rõ là giặt xong có bị nhão ra ko	Design	1	neutral
32#39#0	áo đẹp mặc lên chất vải mát đẹp dáng ổn. sau tiếp tục ủng hộ shop	Design	0	positive
25#49#0	áo siêu rẻ siêu xinh ý ạ lên form cực cực chuẩn ạ  giá rẻ mà chất lượng ko hề rẻ luôn siêu ưng đặt liền lúc 4c hihi	Design	0	positive
0#43#0	Da tôi hơi tối nên mặc màu be nó hơi dìm da , áo dày mà chất lượng lại còn rẻ nữa	Design	1	neutral
134#153#0	Đúng với mô tả:đúng Màu sắc:trắng Chất liệu:co giãn Mình thấy shop giao hành nhanh và đóng gói kĩ nha, có kèm giấy thơm nữa thì phải. Áo mình thấy in đẹp, chất liệu vải mình thấy tương tự như local Outerity, nhưng vải bên đây có vẻ mát hơn nhé. Mẫu mã bên shop này mình thấy đa dạng hơn so với Outerity. Có điều cổ áo sau này cũng dễ bị nhão á mn. Ncl với giá này mà được chiếc áo như vầy là mình thấy rẻ á	Design	0	positive
0#33#0	màu sắc:xanh aqua đẹp, màu chuẩn, vải thoáng khó, nhẹ có độ co giãn, giá cả rẻ, shiper thân thiện, nhiệt tình, shop tư vấn nhiệt tình, lần sau sẽ ủng hộ tiếp	Design	0	positive
47#71#0	áo size chuẩn, phom dáng đẹp, vải mềm co giãn, đường may đều, thẳng tắp. sản phẩm đúng như mô tả của shop. rất ưng ý và sẽ mua hàng những lần tiếp theo.	Design	0	positive
16#35#0	Áo xịn, vải đẹp nhưng form rộng quá, giá hợp lý, sẽ ủng hộ tiếp những lần sau	Design	2	negative
15#25#0	áo thoáng mát, form chuẩn, đúng với video quảnh cáo	Design	0	positive
0#12#0	màu hoi nhạt	Design	2	negative
60#76#0	do lỡ mặc áo khoác vô r nên ko chụp áo đc vải áo mềm mịn rẻ mặc đã thoải mái nên mua	Design	0	positive
0#11#0	size bị nhỏ	Design	2	negative
108#131#0	Đã nhận được hàng, giao hàng nhanh, đóng gói kĩ, áo cũng đẹp vải ko quá dày cũng ko quá mỏng nhìn cũng mát, logo vs hình in khá đẹp, vs tầm giá này thì cũng ổn	Design	0	positive
0#11#0	Aso màu đẹp vải giặt sẽ bị nhăn khó phẳng được nhưng tiền nào cũng nấy	Design	0	positive
13#46#0	Áo đẹp lắm ạ Hình in xinh xẻo Phom áo ok lắm ạ Chất áo ổn áp Nói chung là mốt sẽ quay lại mua hihi	Design	0	positive
143#190#0	Đúng với mô tả:đúng Màu sắc:be Chất liệu:ko bt nói chung sản phẩm đc, in hình rõ nét, siu xinh, nhưng có 2 lỗi là đường may xấu vs vải bị mỏng còn cái cổ nhỏ hay do đầu mình to sao ko bt nữa còn lại ưng ý	Design	2	negative
103#127#0	Đúng với mô tả:10/10 Chất liệu:cot ton Màu sắc:trắng Áo đẹp lắm nh mn ,mik cao 1m65 ,48kg mặc vừa lun .hình in sắc nét khỏi bàn,chất áo mặc mát ko bị nóng quá	Design	0	positive
0#11#0	áo hơi rộng vải không dày lắm đâu nhưng với giá tiền này thì k đòi hỏi j thêm	Design	2	negative
85#118#0	Chất liệu:vải coton Màu sắc:ổn Hàng giao nhanh, áo đẹp, sờ mềm tay, độ dày vừa phải. Form áo khá to với 1m58, 48kg nha.	Design	1	neutral
46#74#0	hút mồ hôi, thoát hơi và kháng khuẩn rất tốt. kiểu dáng thiết kế trẻ trung, mềm mại co giãn 4 chiều; màu sắc đẹp, sang trọng  rất bền và không phai màu, không xù lông, không bai nhão trong thời dài sử dụng. không bai giãn, sổ lông trong quá trình sử dụng	Design	0	positive
24#250#0	Chất vải vừa phải, mát. Nhưng m thấy form bị to ngang so với các local brand khác. M ko thích mặc oversize nên lấy nhỏ hơn 1sz cho fit nhưng chiều dài thì vừa mà ngang thì to làm ng mặc xấu. Ống tay áo hơi dài và to, m nghĩ điều chỉnh bớt lại là xinh. Nhưng áo vải ok, màu xinh, giá cũng tốt nên mua.	Design	2	negative
0#48#0	cái chữ nó nhỏ quá ,mình tưởng to như trong hình:')	Design	2	negative
62#82#0	chất liệu:cotton mát màu sắc:trắng đúng với mô tả:9 điểm đẹp, xinh chuẩn size mình mặc. nhưng theo cá nhân mình thấy vải hơi thưa	Design	1	neutral
37#73#0	chất liệu:ok hàng tốt mặc thoáng mát form hơi rộng tí chứ kh ôm vào người	Design	1	neutral
87#110#0	Size To lắm á nhe mn! 54kg, m58, size M là rộng thoải mái luôn á! Vải dày dặn xịn mịn, màu sắc và chất in kute	Design	0	positive
57#78#0	chất liệu:mổng xíu màu sắc:nâu đúng với mô tả:đúng nhưng ko thích chữ màu vàng cũng đẹp	Design	2	negative
43#91#0	áo size rất vừa, đẹp. chất liệu vải mát và mọi đường chỉ khâu của áo gọn gàng cứng cáp lắm. hi vọng mặc vào sẽ mát như chất liệu vải.	Design	0	positive
0#18#0	đường may cẩn thận, màu sắc đậm hơn ảnh chụp,chưa mặc thử nhưng chắc sẽ vừa, nói chung phù hợp với giá tiền	Design	0	positive
0#12#0	Áo dễ thương, mặc rất mát, rất thích sản phẩm này, mình sẽ mua lại	Design	0	positive
36#54#0	giao hàng siêu nhanh luôn. vải mát. mặc vừa in luôn ạ. bố mình rất thích nhé. giá cả hợp lí quá trời	Design	0	positive
40#136#0	Chất liệu:cotton Màu sắc:be Áo thì xinh nma chữ in bị đè lên ngay nếp gấp huhu, k biết phải làm sao, gỡ ra cho phẳng áo thì bong chữ :((	Design	2	negative
50#83#0	chất liệu:cotton màu sắc:xanh đúng với mô tả:đúng mình mua cho bố, áo hơi chật nách, vải đẹp. mong colmate mở thêm chi nhánh ở hcm để tiện mua	Design	2	negative
55#95#0	đáng đồng tiền bát gạo nha mn. chất vải mềm mịn lắm ạ. nhưng e mua sz l thấy hơi rộng so với ck	Design	1	neutral
76#87#0	chất liệu:thun đúng với mô tả:đúng mô tả đúng sai số hàng đẹp hợp giá thành màu sắc:đẹp đúng mô tả	Design	0	positive
23#42#0	Chất vải dày ok lắm ạ, màu be này xinh xỉu, mk đã mua 1 áo màu xám r bh mua thêm màu be, tất cả đều ok mỗi tội form áo hơi rộng và dài	Design	0	positive
30#37#0	áo giao hàng nhanh. chất đẹp, fom đẹp mà giá lại rẻ. các mẹ nên mua cho chồng, cho con trai nhé 	Design	0	positive
68#121#0	chất liệu:cotton sun đúng với mô tả:khác 1 tí ở hình in màu sắc:đen phần in chữ bị hơi bẩn , mùi áo khi nhận hàng hơi hắc	Design	2	negative
55#107#0	Chất liệu:đc Màu sắc:hồng Đúng với mô tả:đúng vs mô tả Áo cổ hơi nhỏ cảm giác khó chịu quá áo mặc lên cx dc	Design	2	negative
60#83#0	giao hàng nhanh, đóng gói cẩn thận. làm quà tặng thích hợp. chồng mình mặc hơi rộng	Design	1	neutral
0#47#0	hàng đẹp 67kg 1m7 size l mặc không lệch tẹo nào. vải không co giãn nhiều nhưng mềm mại. sẽ ủng hộ shop tiếp	Design	0	positive
13#26#0	vải dày dặn, đường may đẹp , rất hài lòng sẽ ủng hộ lần sau.	Design	0	positive
36#44#0	giao hàng nhanh. đóng gói gọn gàng. form đẹp, vải đẹp mát có điều hơi mỏng	Design	0	positive
27#43#0	áo về cũng nhanh vải ok la màu cung ok luôn mà giá thì rẻ	Design	0	positive
50#93#0	giao hàng khá nhanh. áo co giãn tốt, màu sắc đẹp. form slim nên mình tăng 1 size, mặc dễ chịu.	Design	0	positive
94#124#0	đúng với mô tả:áo mỏng kh giống trong hình hình in bé màu sắc:trắng chất liệu:có giãn áo mỏng hình in bé kh giống trong hình	Design	2	negative
27#40#0	e đã nhận đc áo, hàng ok ạ đúng vừa size, chất vải mềm phù hợp với giá thành. sẽ ủng hộ shop thêm đánh giá 5sao ạ	Design	0	positive
68#166#0	đóng gói cẩn thận, giao hàng nhanh. chất liệu vải sờ vào khá là ok. mình 1m72 nặng 68kg size l mặc vừa form nhưng hơi dài, 3 cái chắc tốn thêm mấy chục cắt gấu áo rồi. :))) nhưng với tầm tiền đó thì quá là ok để chọn lựa. đánh giá shop 5* nhé.	Design	1	neutral
45#151#0	giao hàng nhanh, chất vải áo rất đẹp và mát, nhưng màu không đúng như ảnh  bị xanh quá so với ảnh, mình đã hy vọng đậm và tối như ảnh nhưng bị xanh quá 	Design	2	negative
44#209#0	mình mua 2 cái loại chống nhăn, vải áo trơn nhưng mà may kiểu này thì chỉ có tây mới mặc vừa thôi. size m mà nó to ngang xxl của yody hay biluxury. m7-60kg mặc rộng thùng thình luôn. à mà chiều dài thì vừa rồi. đúng là mua phí tiền	Design	2	negative
115#139#0	chất liệu:god màu sắc:đen đúng với mô tả:đúng mới mua thấy ổn hợp lý. mọi ngừoi thử mua xem nào nhé? chất cũng đc. mà màu sắc cũng được nữa. ổn lắm nha.	Design	0	positive
32#101#0	áo mình mua cho bố chất vải đẹp đường may dày dặn không cò chỉ thừa màu khá đẹp nên mua nhé mọi người	Design	0	positive
0#27#0	omg luôn 2xl mà hơi nhỏ nha adu vip pro a chị mèo simy adu eyomoryhetvuck	Design	2	negative
54#98#0	đúng với mô tả:đúng màu sắc:xanh nhạt vải thoáng mát, lên form ổn màu này tôn da nên mình hài lòng	Design	0	positive
151#159#0	màu sắc:đẹp đúng với mô tả:chuẩn chất liệu:mát, chống nhăn, quick dry ngon, bổ, rẻ, hàng việt nam chất lượng cao. chất lượng mát, mau khô, chống nhăn, form đẹp. sẽ ủng hộ dài dài.	Design	0	positive
20#32#0	đúng với mô tả:đúng màu sắc:đúng chất liệu:ok	Design	0	positive
63#79#0	đúng với mô tả:đúng màu sắc:đen chất liệu:polo áo ship nhanh , màu sắc đúng mẫu . mọi người nên mua	Design	0	positive
45#86#0	Màu sắc:kem Đúng với mô tả:hình ảnh minh hoạ áo form đẹp lắm nhé in hình rõ ko bị nhoè áo dày dặn giá rẻ mà chất lượng xịn vc nên mua nhé	Design	0	positive
29#105#0	chất lượng phù hợp giá tiền, cá nhân mình thấy form áo chưa chuẩn, bề ngang vừa nhưng bề dài hơi dài xíu.	Design	2	negative
0#17#0	size m như size s	Design	2	negative
86#96#0	màu sắc:xanh bạc hà đúng với mô tả:đúng mô tả shop giao hàng nhanh,đóng gói cẩn thận, màu áo đẹp chất mát, nhưng về chồng không thích màu nên muốn đổi sang màu khác	Design	0	positive
22#72#0	shop giao hàng nhanh, mình nhận hàng ưng ý lắm từ chất vải đến kiểu dáng giá cả phải chăng, sẽ mua thêm các màu khác nữa	Design	0	positive
0#94#0	mình cao m63 mặc size xxl mà như size m í:(( dáng ống tay áo vừa ngắn vừa xấu làm vai bị to ra được cái chất vải dày dặn không có chỉ thừa với giá này thì cũng không đòi hỏi nhiều mọi người cân nhắc trước khi mua nha:<	Design	2	negative
49#65#0	đúng với mô tả:hài lòng với giá chất liệu:vải ổn màu sắc:tươi mới	Design	0	positive
38#50#0	màu sắc:trắng đúng với mô tả:mỏng vãi nhma mẫu đẹp chất liệu:kbtt	Design	0	positive
65#91#0	chất lượng áo quả là ưng so với giá tiền vừa rẻ lại còn siêu đẹp chuẩn fom áo nữa đúng size ,màu ship siêu nhanh, chất vải k xù mát quá là hợp với thời tiết nắng nóng như này sẽ lại ủng hộ shop dài dài ạ	Design	0	positive
0#21#0	size chuẩn, vừa người, vải mát, giao hàng nhanh, đóng gói cẩn thận	Design	0	positive
67#96#0	giao hàng nhanh shop dthg chất vải mặc mát, co dãn và dày vừa phải hình in cute form áo đúng xịn đóng gói kỹ nói chung là siu thích chiếc áo nì 10 đỉm	Design	0	positive
0#35#0	vừa nhưng tui thích size to hơn xíu	Design	1	neutral
82#111#0	lần đầu mua nhưng shop giao hàng cực nhanh. áo bao đẹp vải mát lắm nha mọi người. đúng mẫu, đúng màu chuẩn luôn. ủng hộ shop dài dài luôn á.	Design	0	positive
73#117#0	nói chung thì cũng ổn đó mấy bàa với giá tiền này thì v cũng gọi là được nhma không thích phần cổ cho lắm với hình in	Design	2	negative
54#68#0	hàng đẹp y hình, chất lượng sp tuyệt vời, vải mát lên form đẹp lắm ạ	Design	0	positive
45#59#0	mình mua lần 2 rồi. quá ổn áp trong tầm giá. lên form chuẩn, cân nặng như shop mô tả tương đối chính xác với ck em. ai phân vân thì mua ngay nhen, mặc đi cf, ăn sáng quá là ukela	Design	0	positive
63#90#0	shop đóng gói đẹp, giao hàng nhanh. chất liệu vải khá dày dặn, áo đẹp. đúng màu, đúng size. đủ số lượng.	Design	0	positive
20#37#0	đúng với mô tả:đúng chất liệu:co giãn màu sắc:ok áo đẹp nha. mọi nguoi lên mua ạ. sẽ ủng hộ shop tiếp theo	Design	0	positive
37#54#0	áo đẹp hàng như hình giao hàng nhanh form áo vừa người có chương trình khuyến mãi hay đấy tuy k nhiều nhưng mà cũng cho thấy sự tận tâm của shop cho từng đơn hàng 	Design	0	positive
19#29#0	thật sự thất vọng, áo rất nhỏ, vải mỏng, kh giống mô tả, size m mà nhìn như áo em bé, ai có ý định mua thì căn nhắc việc lựa chọn size, may mà mua sale chứ mua giá gốc chắc tức chết =))	Design	2	negative
149#253#0	Màu sắc:hồng cưng lắm Tr ơi tui cực thích mấy chị nv bên shop live lun chị nào cx thân thiện hêtd á như v thôi đã ưng lắm r nhưng áo mặt đẹp lắm lun màu cx xinh nhưng hong thích tag cao xu ở cổ cho lắm nó mà màu trong suốt sẻ đẹp hơn mong shop khắc phục	Design	1	neutral
46#72#0	chất kh đc thực sự đẹp lắm, nhưng giao nhanh, đúng kích thước và màu sắc	Design	0	positive
191#405#0	màu sắc:ok chất liệu:tam đúng với mô tả:tạm cho 2 sao nhá thứ nhất chất lượng áo không ổn định. đây là lần thứ 2 mua bên shop rồi màu nào cũng có trải nghiệm rồi. áo màu đen mỏng lắm luôn đó với các màu áo khác mình chụp ở trên thứ 2 mua áo có in logo bên shop mình cũng có trải nghiệm luôn rồi, lần đầu mấy áo in không có keo dính gớm ra như chụp trong ảnh, 2 áo đen mua đôi mặc với chồng đều tèm lem keo. mọi ng có mua áo bên shop nên né màu đen và xám ra, đợt trc mình mua 2 áo xám 1 cái mỏng te 1 cái thì ok.	Design	0	positive
29#47#0	giá cả chưa được hợp lý lắm, logo in bị lệch áo, mọi người nên xem xét kĩ trước khi mua ạ	Design	2	negative
33#81#0	chất liệu:bth đúng với mô tả:hơi màu sắc:đen chứ mà to là đẹp ạ chữ nhỏ quá mn ơi	Design	2	negative
133#252#0	đã đặt hàng lần 2 tại shop. giao hàng hcm ra hn nhưng time khá nhah. màu đúng ảnh shop đăng . giá cả hợp lý. shop tư vấn nhiệt tình. chỉ có 1 điều nhỏ xíu là do bạn trai mình ngắn người mà to bụng nên áo hơi dài 1 chút. bạn nào cao mặc sẽ rất đẹp đó ak. chúc shop bán đk nhiều hàng	Design	1	neutral
59#125#0	áo đẹp, vải mặc mát mẻ lắm. mua cho bồ review mặc oke nha. áo vừa phải k ôm cũng k rộng. 1m63 nặng 58kg mặc size m oke nha mn	Design	0	positive
12#55#0	vải khá ổn. form ok. mà cổ hơi ôm nên khi cài nút bị bó. mình cao 1m64 nặng 64kg mặc vừa size m săn sale nên đáng mua.	Design	1	neutral
93#125#0	màu sắc:đen đúng với mô tả:chưa hẳn chất liệu:vải mua mặc hè vì vải khá mỏng, nhưng cũng ổn, hình in xấu vì bị mốc và hơi nhỏ . shop bỏ vào túi zip, đóng gói sơ xài ,khuyên mọi người đợi săn giá rẻ	Design	2	negative
19#31#0	Đóng gói cẩn thận, áo form rộng, chất vải tạm đc, sẽ quay lại ủng hộ	Design	0	positive
50#61#0	màu sắc:được chất liệu:bình thường đúng với mô tả:chữ hơi nhỏ	Design	1	neutral
154#184#0	chất liệu:mát màu sắc:xanh, cam đất đúng với mô tả:đúng m mua 2 chiếc áo size l cho bố 60kg, nhận hàng k nghĩ áo 99k mà đẹp như vậy, vải mát, áo dày dặn, đường may cẩn thận, k chỉ thừa, lần sau sẽ ủng hộ shop thêm	Design	0	positive
27#35#0	màu sắc:đen đúng với mô tả:vừa rộng, vừa mỏng	Design	2	negative
140#167#0	thề buồn thật sự luôn lúc đầu nhận thì cầm rất nặng tay nhưng sau khi giặt mà giặt tay nhé k có giặt máy mà áo đã nhão r nó dãn như cái váy rất ấn tượng về hình của áo nhưng chất lượng áo thật sự k đáng	Design	0	positive
39#105#0	mình cao 1m7, cân nặng 62kg mặc size m vừa vặn không ôm, không rộng áo mặc nhẹ, thoải mái mà cũng lịch sự nữa 10đ	Design	0	positive
0#93#0	màu không giống với hình đặt màu xám mà cứ ngỡ như màu đất mà bị mặc nhiều lần ý màu nhạt vcl	Design	2	negative
0#15#0	màu sắc:sai mau chất liệu:k em	Design	2	negative
56#66#0	Đúng với mô tả:ok Màu sắc:trắng Chất liệu:cotton Áo ok. In sắc nét. Ưng so với giá tiền. Chất vải OK thấm hút mồ hôi. Mặc xinh nhé	Design	0	positive
0#76#0	mình mua 2 cái , màu đen và trắng, có chút vải thừa nữa. được cái in hình ok	Design	1	neutral
98#160#0	đúng với mô tả:không màu sắc:trắng chất liệu:thun k giống hình , tưởng thất vọng ai dè tuyệt vọng.hình mẫu là tay dài còn áo mình nhận là tay ngắn ,áo như em bé	Design	2	negative
20#50#0	đúng với mô tả:đúng nhm phần chữ ở ngoài ko đc đẹp chất liệu:ổn màu sắc:ổn ổn	Design	1	neutral
100#106#0	Màu sắc:hồng Đúng với mô tả:ok Chất liệu:cotton 250 Áo chất liệu cotton định lượng 250 chất vải dày cổ đẹp Áo mình mua lúc sale là 104k chất lượng hơn giá tiền áo này trc mình mua ở SLY HIGHLUB giá khoảng 165k-179k chất giống v lun á .Quá rẻ so vs chất lượng nha mn.Nên mua	Design	0	positive
18#45#0	chất liệu:mềm mịn màu sắc:đẹp phom dáng chuẩn. rất ưng luôn	Design	0	positive
91#101#0	chất liệu:poly màu sắc:chuẩn đúng với mô tả:áo đúng với mô tả giao hàng nhanh, áo rất đẹp, màu chuẩn, đáng tiền mua	Design	0	positive
41#52#0	chất liệu:ko dày dặn mấy đúng với mô tả: màu sắc:oki	Design	0	positive
60#114#0	chất liệu:vải đúng với mô tả:đúng màu sắc:xanh mit xanh đen áo mặc thoải mái màu xanh mít sáng hơn so vs trong ảnh	Design	0	positive
17#35#0	Đẹp nha chất dày hình nét chắc chắn vải khá mát chắc ko dễ xò lông đâu đường bo cổ cx chắc chắn nói chung đẹp nha mn Mình 1m68 64kg mặc size L vừa đẹp nha	Design	0	positive
10#23#0	áo mỏng , ko giống hình	Design	2	negative
80#113#0	hàng đẹp. nhanh. đóng gói có hộp mọi thứ ok trong tầm giá. chất vải trung trung nhưng đuờng kim mũi chỉ khá chuẩn. đánh giá tốt .đáng mua	Design	0	positive
15#84#0	áo đẹp vải mát đường may chắc chắn .do chụp buổi tối nên màu không chuẩn như ở ngoài . sẽ ủng hộ shop thêm sản phẩm khác nữa , đáng đồng tiền bát gạo lắm	Design	0	positive
44#66#0	chất liệu:tốt màu sắc:đen đúng với mô tả:ok áo rất đẹp, chuẩn size. cảm ơn shop. giao hàng nhanh	Design	0	positive
46#60#0	áo siêu dày dặn đẹp nha, giao hàng lại nhanh, màu áo rất đẹp, gói hàng cẩn thận. shop rất nhiệt tình	Design	0	positive
0#48#0	màu sắc:kp màu đen mà là ngà đen áo có cổ hơi to, ncl với giá tiền mình k đòi hỏi gì thêm	Design	2	negative
