id	original_sentence	aspect	label_id	label
76#107#0	màu sắc:đen đúng với mô tả:hoàn toàn đúng với mô tả áo đẹp lắm mọi người ạ. shop đóng gói hàng rất cẩn thận. chất lượng hông có gì để mà phàn nàn nên mua nha mọi người ơi. xứng đáng đồng tiền bỏ ra  sẽ tiếp tục ủng hộ shop trong những lần tiếp theo!	Service	0	positive
0#23#0	chăm sóc khách hàng tốt. chất vải tạm đc, mỏng. form áo tạm đc. với giá đó so với chất lượng thì ko đòi hỏi nhiều	Service	0	positive
55#149#0	sản phẩm colmate mình thấy giá ổn mà chất lượng ok nè, đóng gói chắc chắn có hộp màu đen bên trong đẹp nữa, mình mua tặng bạn trai và em trai rất ok.	Service	0	positive
92#120#0	chất liệu:thun màu sắc:xanh đúng với mô tả:đúng vải mát, dễ mặc, mua theo bảng size là vừa. tuy nhiên giao hàng hơi lâu. hình ảnh mang tính chất nhận xu	Service	2	negative
12#49#0	áo rất đẹp, shop đóng gói nhanh, vận chuyển nhanh. mình đã mua 1 lần, này là đơn 2 do thấy áo mặc bền, vẫn giữ màu tốt, vải vẫn đẹp sau 7 tháng.	Service	0	positive
56#72#0	đúng với mô tả:perfect chất liệu:mịn và đẹp màu sắc:đẹp vận chuyển nhanh, chất liệu tốt, ko phải quá thoáng nhưng rất ưng. colmate chưa bao giờ cảm thấy thất vọng. form áo tuyệt vời. 10 điểm	Service	0	positive
52#69#0	Chất liệu:đẹp Đúng với mô tả:đúng Màu sắc:be áo đẹp giao hàng hơi lâu nh kh sao áo mặc mát , vải mềm mặc kh ngứa đáng mua nha mn ơi	Service	2	negative
0#12#0	đóng gói đẹp, chất lượng tương xứng với giá tiền nha mọi người, sẽ ủng hộ thêm	Service	0	positive
48#74#0	đóng gói đẹp , vải dày dặn , giá tiền phù hợp , giao hành nhanh  tuyệt vời. video mang tính chất nhận xu h	Service	0	positive
182#228#0	áo quá đẹp quá rẻ. mình m75 85kg mua size xxl tưởng ko vừa, ai ngờ vừa ko tưởng. vừa nhận áo là mặc ngay đi làm. tính mua 2 cái nhưng sợ ko vừa, giờ thích quá nên sẽ đặt thêm 1 cái. shop còn có quà tặng nữa. ko thể ko vote 5 sao :)	Service	0	positive
50#71#0	chất vải đẹp, có độ co giản, mát mẻ, 65kg size l. giao hàng nhanh chóng.	Service	0	positive
32#105#0	áo đẹp, vải mát nhưng nơi mỏng, người bán cbi hàng khá lâu, hjc nói chung ưng hết trừ khoản cbi hàng thui	Service	2	negative
0#15#0	giao hàng nhanh, chất lượng tốt, chất áo mát mẻ, đúng phom. đã mang giặt nên hình ảnh ko liên quan ạh	Service	0	positive
131#146#0	màu sắc:đúng chuẩn đúng với mô tả:rất ko chất liệu:nhẹ và mát mình nhận đc hàng và rất thích, màu áo chuẩn, vải nhẹ và thoáng mát, đóng gói wá đẹp, mình sẻ đặt mua thêm và mọi người cũng nên mua nhé, tặng shop 10 sao , tks.	Service	0	positive
66#171#0	mình mua về để thêu tay tặng bạn mà khi nhận về thấy hơi sai sai. áo thun trắng size m thì bị bẩn và ố vàng ở cổ. còn thun đen thì 1 mác màu đen và 3 cái còn lại mác trắng :)))))	Service	2	negative
25#71#0	áo như hình, vải nhẹ mát sẽ ủng hộ shop những lần tiếp theo cảm ơn shop	Service	0	positive
0#42#0	hàng giao lâu hơn dự kiến làm rất bực mình :)) áo size l mà nhỏ quá	Service	2	negative
27#81#0	lần thứ 2 đặt đồ tại shop, lần này chuẩn bị hàng giao hàng siêu nhanh đóng gói ok. cả 2 lần đều đặt để tặng nên về chất lượng phải đợi fedback người được tặng nha 	Service	0	positive
17#43#0	vải cực đẹp nha. giao hàng lại nhanh chóng. mình 59kg mua size này hơi chật 1 tí. rút kinh nghiệm lần sau mua to hơn tí	Service	0	positive
14#35#0	sản phẩm tốt. giao hàng nhanh chóng. đúng màu. đúng size. form đẹp	Service	0	positive
50#87#0	Đúng với mô tả:ok Màu sắc:đúng màu Hàng khá là ok giao hàng nhanh nên mua nha mọi người	Service	0	positive
0#22#0	shop đóng gói cẩn thận, vải áo đẹp, đường may chuẩn. form chuẩn, mn nên mua nha. shop trả lời tn rất nhiệt tình	Service	0	positive
17#50#0	màu sắc:đúng màu giao hàng nhanh, hộp đựng uy tín,	Service	0	positive
0#51#0	giao hàng khá nhanh, đóng gói sản phẩm nhìn rất xịn, vải mát đường may nhuyễn, ki chỉ thừa, dày vừa phải không mỏng quá, +1 tín nhiệm cho shop.	Service	0	positive
0#33#0	giao hàng nhanh,đóng gói cẩn thận,chất vải thì trên cả tuyệt vời luôn ák,ko ngờ áo đẹp đến vậy,sẽ ủng hộ shop những lần sau 	Service	0	positive
0#15#0	giao hàng nhanh, vải đẹp lại còn săn sale được giá hời, tuyệt vời	Service	0	positive
425#491#0	màu sắc:khi đặt thì màu đen ship về r thì màu trắng đúng với mô tả:không đúng chất liệu:chất cotton su shop giao hằng kh đúng vs khách đặt tôi muốn trả hàng nhưng do sơ suất mà tôi đã dí đã nhận đc hàng trước khi bóc và vì thế tôi đã kh trả lại hàng đc tôi bt do tôi nên pk chịu thôi cuối cùng tôi muốn nói rằng mọi người hãy nên cân nhắc bản thân rằng áo của shop kh đc đẹp mà chất vải còn nóng nửa mặc lên rộng thênh thang tôi rất hối hận vì mua hàng của shop (ham rẻ) tôi muốn trả hàng…….	Service	2	negative
20#146#0	hàng đúng hình ảnh, mua đợt sale nên giao hàng hơi lâu, nhưng rất thất vọng về thái độ của shop, nhắn tin ko bao giờ reply, sẽ ko bao giờ quay lại.	Service	2	negative
49#86#0	giao hàng nhanh hàng colmate chất lượng khỏi bàn được tặng kèm bình giữ nhiệu siêu yêu	Service	0	positive
52#67#0	Màu sắc:Hong nhat Đúng với mô tả:Dung Chất liệu:Vải Giao hàng nhanh, chất liệu vải đẹp mà rẻ, nên mua nhé mọi người. Shipper thân thiện, dễ thương, nhiệt tình	Service	0	positive
48#67#0	Đúng với mô tả:áo khá xinh phù hợp với giá tiền giao hàng cực nhanh nên mua ủng hộ shop áo đẹp so với giá tiền	Service	0	positive
96#144#0	chất vải siêu mỏng , size l mà 1m7 mặc ngắn , chất vải nóng mình nghĩ ai mua nên suy nghĩ lại , được cái là giao hàng nhanh , 2 hôm đã giao hàng	Service	0	positive
45#59#0	Chất liệu:vari Đúng với mô tả:ok Màu sắc:kem Ddosng goi kĩ, san pham đẹp. Nên mua ủng hộ shop vì xài rất êm	Service	0	positive
57#111#0	chất liệu:kb màu sắc:chưa đúng mô tả đúng với mô tả:chưa giao hàng nhanh, đóng gói cẩn thận, ng giao thân thiện	Service	0	positive
114#143#0	Màu sắc:trắng Đúng với mô tả:đúng Áo đẹp chất dày dặn mua còn đc giảm giá nữa quá giẻ so với chất lượng sản phẩm, giao hàng nhanh, đóng gói đẹp, nên mua nha mn rất oke	Service	0	positive
0#28#0	hàng giao nhanh đóng gói đẹp. sản phẩm siêu ưng ý, chất vải mặc thích. giá sale rẻ sẽ ủng hộ shop dài dài	Service	0	positive
48#78#0	màu sắc:đen đúng với mô tả:có giá thành hợp lý, giao hàng nhanh, đóng gói càng. nên mua nha	Service	0	positive
38#53#0	Áo mặc thích lắm lun Hình in sắc nét, giao hàng nhanh Sẽ quay lại ủng hộ shop tiếp	Service	0	positive
0#15#0	giao hàng nhanh, chất lượng sản phẩm tốt, vải mịn và mát. shop phục vụ tốt giao đúng màu và đúng số lượng đã đặt	Service	0	positive
45#65#0	đúng với mô tả:ok chất liệu:mỏng màu sắc:đen shiper thân thiện ok , nói chung là được nha các bạn 	Service	0	positive
92#125#0	Đúng với mô tả:đẹp xuất sắc Màu sắc:trắng Chất liệu:cotton Đáng mua nha mg chất đẹp áo thơm shop cũng nhiệt tình cẩn thận nữa H/ảnh chỉ mang tính chất nhận xu ạ	Service	0	positive
48#93#0	Chất liệu:vải Đúng với mô tả:đúng Màu sắc:trắng đóng gói cẩn thận lắm lun nha giao hàng nhanh mỗi tội áo có 1 lỗ bé nma k sao mong shop lần sau để ý để cho người sau trải nghiệm tốt hơn nch lên mua nha mọi người	Service	0	positive
54#118#0	Đúng với mô tả:đúng Màu sắc:xám Chất liệu:thun cotton Sốp giao hàng cực nhanh luôn, đóng gói rất đẹp, áo rất thơm luôn. Áo lên form đẹp lắm, màu và chữ in cũng đẹp nữa. Mình 1m66, 55kg mặc M vừa y luôn.	Service	0	positive
27#49#0	Đúng với mô tả:áo xinh xĩu shop tư vấn nhiệt tình size M nhưng cũng to lém Màu sắc:màu có vẻ tôn da Chất liệu:mặc thoát mát vải mền	Service	0	positive
36#68#0	đóng gói sản phẩm cẩn thận, vải ổn. giao hàng nhanh, shop nhiệt tình	Service	0	positive
29#79#0	hàng đúng với mô tả chất đẹp giáo hàng nhanh sop bán hàng nhiêt yình cảm ơn sop	Service	0	positive
0#33#0	giao hàng nhanh,đóng gói cẩn thận,chất liệu vải ok ,sẽ ủng hộ nhiều	Service	0	positive
95#127#0	Chất liệu:vải Đúng với mô tả:đúng Màu sắc:trắng Hình ảnh chỉ mang tính chật nhận xu thôi nha . Shop giao hàng cũng ko nhanh lắm, áo chưa mặc cũng ko biết hợp hay không	Service	2	negative
43#58#0	chất liệu:tốt màu sắc:trắng đúng với mô tả:giao hàng nhanh,nên mua nhé m.n	Service	0	positive
76#121#0	chất liệu:vải cảm giác bí nóng để tập thể thao màu sắc:ok đúng với mô tả:ok đóng gói sản phẩm rất xịn xò. giao hàng nhanh. áo màu sắc và form đẹp. điểm trừ duy nhất là chất vải bí nóng,chữ colmate in nổi, dễ bong khi giặt.	Service	0	positive
58#73#0	áo đẹp, vải đẹp, đường may cũng đẹp. rất đáng mua nhé mn. giao hàng nhanh. mình lười chụp ảnh nên up đại lời nhăn của shop	Service	0	positive
0#15#0	giao hàng nhanh, áo rất đẹp. sờ vải rất là mát. cám ơn shop đã bán sản phẩm tốt tới người tiêu dùng. ủng hộ shop lần sau.	Service	0	positive
98#147#0	đúng với mô tả:đúng chất liệu:vải màu sắc:trắng mẫu giống hình, vải cũng khá mát nói chung là ok, nhma kh đc chọn size nên áo đối với mình hơi nhỏ.	Service	2	negative
17#45#0	áo chất vải mát, giao hàng nhanh đóng gói đẹp, size m người 55 kg hơi rộng	Service	0	positive
0#32#0	Áo giao nhanh, shipper dễ thương. Chất liệu ok, thoải mái. Giá ok, sẽ quay lại nhiề nha shop ơi	Service	0	positive
0#21#0	giao hàng nhanh chóng. màu và chất đều đẹp xứng đáng 5 sao cho shop ak	Service	0	positive
101#136#0	Đúng với mô tả:rất đúng với mô tả Màu sắc:trắng áo đẹp, vải êm, mượt, sờ vào rất thích, in hình đẹp, áo thơm và shop giao hàng khá nhanh, nên mua thử nha (hình ảnh mang tính nhận xu)	Service	0	positive
34#56#0	áo đẹp giao hàng nhanh chất mềm . shop hộ trợ nhiệt tình .	Service	0	positive
0#38#0	shiper giao hàng nhanh shop nhiệt tình 1m65 45kg mình mua 2 áo size l đều vừa rộng thoải mái có thư cảm ơn của shop nữa cute cho 5 sao quá ok	Service	0	positive
75#170#0	chất vải đẹp lắm ạ! màu nhìn rất oki, sản phẩm chất lượng, mình rất ưng ạ. mua về ai cũng khen, shop bán hàng rất có tâm ạ. cám ơn shop nhiều! chúc shop luôn đắt khách ạ!	Service	0	positive
68#102#0	shop giao hàng đúng như hình đăng trên bài, chất vải mát k bai nhão,đóng gói cẩn thận, giao hàng nhanh. mua ngay ngày sale nên giá mềm xèo. tiếp tục ủng hộ shop lần sau.	Service	0	positive
51#199#0	form áo và chất vải đẹp hơn nhiều so với mong đợi. nói chung shop làm ăn uy tín và rất chú tâm việc soạn hàng, ghi nhận chú thích của khách hàng nên giao đúng theo yêu cầu. sẽ tiếp tục ủng hộ shop nè!	Service	0	positive
85#114#0	nhận được áo thì bất ngờ. mua cho ck mà áo đẹp quá. mình sẽ đặt thêm cái nữa cho bố. giao hàng nhanh. đóng gói đẹp	Service	0	positive
59#71#0	chất liệu:chất phù hợp vs giá màu sắc:xanh navy áo khá ổn, đóng gói đẹp, có dịp sẽ quay lại ủng hộ shop	Service	0	positive
0#22#0	đặt nâu xám về màu đen	Service	2	negative
0#15#0	giao hàng nhanh, chất vải mát đúng mô tả, shop nhiệt tình chi đáo, mua được giá sales mà chất lượng như vậy thì k mong gì hơn, sẽ ủng hộ shop. ak mà đóng gói đẹp nhé! có miếng lót để giữ form áo nữa	Service	0	positive
47#68#0	ảnh video đeo chỉ manh tính chất nhận xu thôi, sản phẩm đóng gói kĩ, áo đẹp	Service	0	positive
128#148#0	giao hàng nhanh,hàng chất đẹp ,phom chuẩn ,đường may chắc chắn,giá rẻ , sẽ mua thêm 1c nữa,có thiệp rất xinh và chuyên nghiệp , cho shop 10 sao luôn	Service	0	positive
34#76#0	áo rất đẹp, vải tốt, mặc vừa vặn. shop lại nhiệt tình, đã mua của shop 4 cái. rất hài lòng về sản phẩm. đánh giá shop 5 sao. sẽ ghé lại ủng hộ nhiều hơn nữa!	Service	0	positive
33#70#0	hàng sai mẫu áo mỏng chất nóng , nt shop giải quyết thì không phản hồi , nchung là chán	Service	2	negative
20#64#0	sản phẩm như mô tả, shop giao hành nhanh, shop đóng gói cẩn thận, mình hài lòng lắm, sẽ ủng hộ shop tiếp, cho shop 5sao nha, nên mua nhé mn,	Service	0	positive
106#144#0	áo chất lượng oke nhé, màu rất đẹp nhma mk thấy mn nói k hợp vs mk lắm, mình mún đổi qua màu trắng thì dc tư vấn rất nhiệt tình nhé rất hài lòng, trải nghiệm tốt ạ!	Service	0	positive
31#69#0	chất lượng sản phẩm tuyệt vời. đóng gói sản phẩm rất đẹp và chắc chắn.	Service	0	positive
7#22#0	Áo đẹp giao hàng nhanh chất lượng ổn, chất áo đẹp sờ mát tay ổn áp	Service	0	positive
0#133#0	kakakaka t mua tặng anh ngiu, mà sợ ko giao về kịp cuối tuần để ổng nhận, nt cho shop, dù ko giúp đc t nhưng vẫn rep nhanh và ok nha, nay ông ngiu nhận đc hàng mặc thử bảo đúng sz ( 70kg-165cm kèm bụng bự nên t chọn sz xl vừa khít luon:)) th chả khen sao biét sz áo th chả  bảo là mặc mát và thoải mái lắm áo đẹp trên cả toẹt zời	Service	0	positive
0#65#0	giao hàng nhanh. đóng gói có hộp nhìn đẹp. thích hợp làm quà tặng. vải hơi thô. chắc phải giặt qua mới mềm được. nên mua	Service	0	positive
21#153#0	đồ đẹp giá cả hợp lý giao hàng nhanh sẽ ủng hộ tiếp tuy nhiên khi nhận hàng khẩu trang và nón bị dơ shop cần phải để ý cải thiện sẽ chuyên nghiệp hơn nhé	Service	1	neutral
29#59#0	chất lượng vải tốt,hàng đẹp ,giao hàng đúng size đúng mẫu ,nên mua nha mọi người	Service	0	positive
26#86#0	vải đẹp, đường may tỉ mỉ. shop giao nhầm size cho mình nhưng đã xử lý đổi áo cho mình. cho 5 sao để khích lệ	Service	0	positive
72#87#0	Màu sắc:be Áo mặc khá là ổn áp nha. Mình 1m55 nặng 50kg mặc size M vừa. Giao hàng nhanh	Service	0	positive
80#133#0	màu sắc:xanh aqua đẹp, màu chuẩn, vải thoáng khó, nhẹ có độ co giãn, giá cả rẻ, shiper thân thiện, nhiệt tình, shop tư vấn nhiệt tình, lần sau sẽ ủng hộ tiếp	Service	0	positive
19#36#0	vải đẹp, như hình, đóng gói cẩn thận, rất là ưng luôn ạ kk	Service	0	positive
40#53#0	màu sắc:đen trắng áo đẹp đúng với mô tả giao hàng lâu hình ảnh chỉ mang tính chất minh hoạ	Service	2	negative
13#28#0	áo như hình. giao hàng nhanh. áo mỏng, mềm. nhưng mình sờ kh có cảm giác mượt lắm. nói chung là ổn. gói hàng cẩn thận.	Service	0	positive
0#42#0	lần đầu mua bên shop này gói hàng cẩn thận ,thấy áo cũng ok đấy .vải chắc chắn ko bị bùng.nói chung là đẹp .	Service	0	positive
62#75#0	chuẩn bị hàng siêu lâu! chất lượng sản phẩm ban đầu thấy tốt. đóng gói đẹp!	Service	1	neutral
95#110#0	chất liệu:vai đúng với mô tả:đúng màu sắc:xanh đậm áo mua mấy lần rồi mặc khá mát form khá đẹp giao hàng nhanh	Service	0	positive
80#90#0	tại lên đó sớm e sợ k có chỗ ở nên định rời tới ngày nhập học sát nhất Hàng đẹp giao nhanh nên mua sale nên giá rất rẻ nhiều lắm luôn b	Service	0	positive
52#82#0	chất liệu:polyester màu sắc:đen đúng với mô tả:đúng giao hàng nhanh! đóng gói đẹp! chất vải mặc rất mát. form chuẩn!	Service	0	positive
53#71#0	chất liệu:vải màu sắc:xám đúng với mô tả:đúng áo đẹp,đóng gói chắc chắn.giá cả ổn,áo mặc rất vừa vặn .cảm ơn shop	Service	0	positive
89#111#0	Đúng với mô tả:đúng với mô tả Chất liệu:thun Màu sắc:be Chất vải mềm mịn, mặc thoải mái, shop tư vấn nhiệt tình	Service	0	positive
88#115#0	sản phẩm tuyệt vời, áo đẹp, nhuộm công nghệ mới, chất liệu mát, chất lượng, giá hợp lý, đóng gói sản phẩm kỹ và đẹp, rất đáng tiền, ủng hộ shope trong lâu dài	Service	0	positive
0#89#0	shop nhiệt tình hỗ trợ mình giải quyết đổi size và mau lẹ. cám ơn shop, sẽ ủng hộ lần sau	Service	0	positive
42#116#0	đồ shop đẹp , giá tốt , a xã mình ưng ạ , giao hàng nhanh cực , cứ nghĩ k nhận kịp mà cuối cùng vẫn nhận đc sớm hihi	Service	0	positive
21#43#0	vừa, mặc thoáng mát, shop dễ thương chu đáo, mà quấn áo size l nhưng quần lót xl	Service	0	positive
41#127#0	Mình đang cần gấp nhờ shop gửi gấp giúp. Đặt chiều hôm trước sáng hôm sau đã nhận được hàng. Rất hài lòng về sự hỗ trợ của shop. Áo chất liệu đẹp, giá tốt. Sẽ lại ủng hộ shop lần sau.	Service	0	positive
0#48#0	giao hàng nhanh lắm. đóng gói trong hộp xinh xẻo. áo mỏng, mát.	Service	0	positive
45#113#0	hình ảnh mia hoạ, chứ áo đẹp lắm nha mấy bà, hàng 2 ngày là có rồi shop rep nhanh nch dthw nữa, xứng đáng 5 sao ạ !!!!	Service	0	positive
58#90#0	chất liệu:thun màu sắc:xanh xám, đen đúng với mô tả:chuẩn hàng được gói trong hộp xinh xắn, chất vải mỏng thoáng, chuẩn. ok	Service	0	positive
0#50#0	shop gói hàng đẹp, áo giống mô tả, ship hàng nhanh, form áo rộng	Service	0	positive
0#24#0	giao hàng đúng thời gian. áo mặc mát, form chuẩn, mặc dù màu tối hơn mình nghĩ 1 chút	Service	0	positive
14#62#0	sản phẩm tốt, giao hàng nhanh, đóng gói tốt. mình rất hài lòng. xin cảm ơn shop ạ.	Service	0	positive
0#20#0	shop giao hàng nhanh. áo mình mua cho ba nên k rành size lắm. mình mua 3 áo được shop tặng sữa rửa mặt và hộp quà rất xinh.	Service	0	positive
15#77#0	Chất liệu:thun Shop giao sai áo nhưng shop hỗ trợ nhiệt tình đổi trả 10đ nha. 173cm nặng 65kg vừa nha	Service	0	positive
15#58#0	￼chất vải đẹp. ship nhanh mới đặt mà nay nhận rồi. hộp đẹp. sẽ ủng hộ thêm nữa	Service	0	positive
0#30#0	đóng gói ổn giao hàng ok nhanh cảm ơn shop sẽ ủng hộ dài	Service	0	positive
18#58#0	màu sắc:xanh navy đóng gói cẩn thận, chắc chắn, bao bì đẹp. sản phẩm mỏng, mát, màu sắc giống mô tả.	Service	0	positive
0#29#0	giao hàng nhanh, đóng gói đẹp vải mặc thoáng mát. sale giá rẻ ok	Service	0	positive
64#98#0	màu sắc:xanh aqua đúng với mô tả:đúng nhận được hàng ưng dễ sợ. đóng gói đúng cẩn thận mà xinh xỉu. vải có vẻ mát ý. mng nên mua nha	Service	0	positive
0#27#0	đóng gói đẹp giao nhanh cực  vải vs đường may ok nha màu sẽ đậm hơn video mình up ☺	Service	0	positive
58#71#0	hài lòng với chất lượng sản phẩm. chất liệu đúng miêu tả. shop uy tính.	Service	0	positive
0#22#0	đặt màu nâu ra màu đen	Service	2	negative
19#29#0	đã nhận được hànv. ship nhanh. chất vãi cực kỳ ưng. mát, co giãn, đóng gói xịn sò luôn. rất rất nên mua nha mn. màu trắng sang cực kì.	Service	0	positive
0#96#0	mình mua 7 áo nhưng shop giao có 6 cái thôi, thiếu mất 1 cái mà nhắn shop chưa thấy shop trả lời. chất liệu vải cũng tạm ổn, ko biết mặc có nóng ko vì chưa thử.	Service	2	negative
69#164#0	chất lượng vải tốt, rất mát và mịn, đường may đẹp giá cả lại rẻ nữa, ship giao hàng ngoài tỉnh rất nhanh chỉ có 1 ngày thui ạ, shop hỗ trợ nhiệt tình đánh giá 5 sao 	Service	0	positive
72#134#0	Chất liệu:vải thô Màu sắc:xanh Áo xinh lắm mn ơi tui săn còn 103 thui à shipper thân thiện giao hàng nhanh đóng gói cẩn thận quá tuyệt	Service	0	positive
55#70#0	màu sắc:đen chất vải đẹp, nhẹ rất mềm, mặc thoáng mát. giao hàng nhanh	Service	0	positive
77#116#0	chất liệu thun mát, tốt nha mọi người. áo đẹp, nhiều màu, nhiều sự lựa chọn. hỗ trợ đổi size, chất lượng dịch vụ tốt.	Service	0	positive
26#46#0	chất liệu:mát màu sắc:đẹp shiper giao nhầm nhà 	Service	2	negative
46#93#0	Màu sắc:đen Chất liệu:vải Đúng với mô tả:đúng giao hàng cũng khá nhanh gói hàng cũng khá kĩ ạ áo đúng với hình shop tư vấn nhiệt tình ạ	Service	0	positive
63#101#0	Màu sắc:trẳng Đúng với mô tả:có Chất liệu:mát Hàng ok nha mn , đóng gói hàng cẩn thận giao hàng nhanh . Chất vải mát đẹp nha , qua ok	Service	0	positive
26#63#0	hàng đẹp giống như mô tả, đổi trả nhanh chóng. hài lòng về shop và sản phẩm. sẽ ủng hộ shop vào lần tới.	Service	0	positive
47#81#0	Đúng với mô tả:đúng Màu sắc:hồng Chất liệu:vải Giao hàng nhanh, đóng gói cẩn thận, sản phẩm rất đẹp mình cảm thấy rất ưng ý khi sử dụng. Dù là lần đầu mua nhưng shop tư vấn rất cẩn thận, vải ko quá mỏng, sẽ ủng hộ shop nhiều hơn ạ.	Service	0	positive
51#77#0	chất liệu:đúng đúng với mô tả:đúng màu sắc:sai màu giao hàng sai màu sai size	Service	2	negative
106#160#0	chất lượng thì quá tuyệt vời luôn rồi, không chê đâu được, mua lại lần thứ hai rồi ạ, 10đ cho chất lượng, giao hàng nhanh và shop tư vấn nhiệt tình và dễ thương	Service	0	positive
83#118#0	màu sắc:trắng đúng với mô tả:giống hình áo polo đẹp, chất vải mềm mại, giá hợp lý, áo được bỏ vào hộp, giao hàng nhanh	Service	0	positive
51#97#0	Với giá tiền này thì chất vải cũng ok, kh dày lắm. Giao hàng nhanh, shipper thân thiện nhiệt tình	Service	0	positive
54#85#0	áo xịn xò, đây là lần 2 đặt lại để mặc cho đủ 1 tuần. tuy nhiên đợt này gh hơi lâu tí nhưng vẩn cho shop 5* nha.	Service	1	neutral
81#129#0	thật sự nhận được áo quá bất ngờ luôn chất vải khác dày dặn và mát k có chỉ thừa đóng gói cẩn thận ship nhanh sẽ ủng hộ shop tiếp	Service	0	positive
0#15#0	Giao hàng nhanh, chấu liệu ổn áp , nên mua nha , qưerhi hê hô hơ ha	Service	0	positive
0#22#0	shop đóng gói cẩn thẩn. áo polo và áo phông mình săn sale được giá hời quá nên mua hẳn mấy cái cho anh ny mặc . chất áo tương đối ổn so với giá tiền. sau mình sẽ ủng hộ shop tiếp ạ.	Service	0	positive
99#167#0	Chất liệu:vải Đúng với mô tả:đúng Màu sắc:hồng Áo rộng nên mua theo bảng size của shop là vừa nha. Dù có chút nhầm lẫn nhưng shop giải quyết cho mình rất nhanh, mãi iu	Service	0	positive
124#148#0	màu sắc:đen chất liệu:vải cotton (vải mỏng ) đúng với mô tả:khác chê hình in với giá như này thì cũng chẳng đòi hỏi gì thêm nhm bán chẳng có tâm :(( (áo mỏng vải nóng lắm)	Service	2	negative
11#68#0	Màu sắc:be Giao hàng nhanh mới đặt hôm qua hôm nay đã nhận được hàng.Áo đẹp đúng ý của mình,do mình thích mặc rộng nên đặt size L nếu b nào thích mặc vừa kh rộng nên cân nhắc trước nha,vải kh mỏng,shop rất nhiệt tình,mọi người nên mua ủng hộ nè.Tôi sẽ quay lại mua hàng của shop nhiều lần nữa,mong shop ra nhiều mẫu mã đẹp hơn:3	Service	0	positive
53#94#0	Áo đẹp nha hình in cx đẹp chất vừa phải mát form đẹp đựng túi zip sịn cbi hàng giao hàng nhanh	Service	0	positive
46#61#0	chất liệu:vải màu sắc:đen đúng với mô tả:đung giao hàng nhanh vải hơi mỏng	Service	0	positive
79#310#0	chất liệu:vải sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này. hàng đóng gói rất đẹp. quả nhiên người bán đã gửi gắm rất nhiều tâm tư	Service	0	positive
46#88#0	Màu sắc:be Áo xinh lắm ạ phù hợp với giá tiền shop đóng gói cẩn thận giao hàng nhanh 10đ	Service	0	positive
55#73#0	vải thô, i hệt như mấy cái qao mà mn đặt trên shope mà đóng gói sơ sài ý, sờ rất thô luôn, k đc mịn và k co giãn đc 4 chiều, mình săn sale nên 2c chỉ mất 43k thôi, mọi người muốn mua thì nên cân nhắc.đường may k chắc chắn lắm, cho 4 sao vì shop phục vụ nhiệt tình	Service	1	neutral
0#19#0	giao hàng khá nhanh tuy nhiên áo có vết trắng trắng giữa bụng. đóng gói chắc chắn	Service	0	positive
0#38#0	giao hàng nhanh, đóng gói rất cẩn thận! áo chất đẹp, đáng để mua	Service	0	positive
72#97#0	Màu sắc:be Đúng với mô tả:đúng, vải xịn Chất liệu:thun Áo xinh lắm nha, mà khẩu cb hàng hơi lâu ạ, nch là nên mua nha	Service	2	negative
0#20#0	Giao hàng siêu nhanh. Màu sắc giống ảnh chụp, hình in sắc nét. Vải không quá dày.	Service	0	positive
176#251#0	chất liệu:k biết màu sắc:xanh mình thấy đánh giá các bạn cứ khen chất vải mát. nhưng mình thấy chất này mặc hơi nóng mà nhỉ. 160.000 k phải nhiều nhưng cũng có phải đồ rẻ đâu. được cái shop đóng gói cẩn thận, giao hàng nhanh. mặc tạm tạm thì cũng được	Service	0	positive
138#172#0	đây ko phải lần đầu mua sp của shop. sp rẻ, chất lượng rất bền, loại này mua 1 năm trước ck thường xuyên mặc ko bị bay màu hay nhão giãn. gói hàng đẹp. giao hàng siêu nhanh. đang dịch như này các đơn hcm về rất lâu.	Service	0	positive
28#45#0	sản phẩm tốt, hợp giá tiền, đóng gói cẩn thận. nên mua nhé mọi người	Service	0	positive
0#56#0	mình vừa nhận hàng xong. đóng gói cẩn thận,chuyên nghiệp. nói chung áo rất đẹp . phù hợp với giá tiền . mua sale nên thấy rất ưng. màu đẹp. mọi người nên mua nha.thanks shop!	Service	0	positive
69#88#0	chất liệu:khá đẹp màu sắc:tươi màu rất ưng ý với sản phẩm của shop ạ giao hàng khá nhanh áo đẹp và đủ số lượng	Service	0	positive
88#98#0	Chất liệu:ddepj Đúng với mô tả:chuẩn Màu sắc:đỏ Áo đẹp nên mua nhe vãi xinh lên fom đẹp giao nhanh.	Service	0	positive
23#98#0	vải đẹp mặc thoáng mát shop tư vấn nhiệt tình giao hàng nhanhq sẽ ủng hộ shop nhiều lần tiếp theo.	Service	0	positive
32#54#0	rất đáng đồng tiền bát gạo nha, shop tư vấn nhiệt tình, hàng đẹp trên cả tuyệt vời, lần đầu mua nhưng ưng í lắm, size chuẩn nha mấy bạn..	Service	0	positive
25#38#0	áo đẹp mang vào oke lắm. giao hàng lâu. hình ảnh minh hoạ mang tính chất nhận xu ạ	Service	2	negative
