sentenceId,raw_text,aspectTerms,aspectCategories
5384,sản phẩm tốt.. giá rẻ.. giao hàng nhanh.. shop phục vụ tốt. 5*!,"[{'term': 'giá rẻ', 'polarity': 'positive'}, {'term': 'giao hàng nhanh.. shop phục vụ tốt. 5*!', 'polarity': 'positive'}, {'term': 'sản phẩm tốt', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2114,mình mua 1 cái r thấy vải đẹp ok nên mua thêm hai cái cho ny vải ok mà rẻ nha có 100k 1 cái áo giao hàng nhanh,"[{'term': 'mình mua 1 cái r thấy vải đẹp ok nên mua thêm hai cái cho ny vải ok', 'polarity': 'positive'}, {'term': 'mà rẻ nha có 100k 1 cái áo', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
2163,chất liệu:vải phía trong thì trơn mà phía ngoài thì như len đan:))) đúng với mô tả:cũng sơ sơ màu sắc:đungs áo k dày mà giá này thì cũng ổn mà không có mác áo gì cả,"[{'term': 'chất liệu:vải phía trong thì trơn mà phía ngoài thì như len đan', 'polarity': 'negative'}, {'term': 'không có mác áo gì cả', 'polarity': 'negative'}, {'term': 'mà giá này thì cũng ổn', 'polarity': 'neutral'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'neutral'}]"
1904,sản phẩm chất lượng mặc rất mát thoải mái thấm hút mồ hôi tốt nhưng giao hàng hơi lâu,"[{'term': 'thấm hút mồ hôi tốt', 'polarity': 'positive'}, {'term': 'nhưng giao hàng hơi lâu', 'polarity': 'negative'}, {'term': 'sản phẩm chất lượng mặc rất mát thoải mái', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'negative'}, {'category': 'General', 'polarity': 'positive'}]"
5283,đúng với mô tả:khác với hình màu sắc:đen giao hàng nhanh chất liệu:mỏng chỉ thừa nhiều ,"[{'term': 'chất liệu:mỏng', 'polarity': 'neutral'}, {'term': 'chỉ thừa nhiều', 'polarity': 'negative'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'neutral'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Service', 'polarity': 'positive'}]"
5744,"Chất liệu:vải coton Màu sắc:ổn Hàng giao nhanh, áo đẹp, sờ mềm tay, độ dày vừa phải. Form áo khá to với 1m58, 48kg nha.","[{'term': 'Hàng giao nhanh', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}, {'term': 'sờ mềm tay, độ dày vừa phải', 'polarity': 'positive'}, {'term': 'Form áo khá to với 1m58, 48kg nha', 'polarity': 'neutral'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'neutral'}]"
2987,"màu sắc:xanh a qua chất thoáng, form đẹp, đường may sắc nét, đóng gói cẩn thận","[{'term': 'chất thoáng', 'polarity': 'positive'}, {'term': 'form đẹp, đường may sắc nét', 'polarity': 'positive'}, {'term': 'đóng gói cẩn thận', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
3269,vải mỏng hàng mới nhận mà logo đã bị bong tróc thất vọng,"[{'term': 'vải mỏng', 'polarity': 'negative'}, {'term': 'hàng mới nhận mà logo đã bị bong tróc', 'polarity': 'negative'}, {'term': 'thất vọng', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'General', 'polarity': 'negative'}]"
673,"giao hàng nhanh, đóng gói sản phẩm đẹp, áo vải ok, đường chỉ may đẹp, k có chỉ thừa, ưng","[{'term': 'áo vải ok', 'polarity': 'positive'}, {'term': 'đường chỉ may đẹp, k có chỉ thừa,', 'polarity': 'positive'}, {'term': 'ưng', 'polarity': 'positive'}, {'term': 'giao hàng nhanh, đóng gói sản phẩm đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
6908,"Giao hàng rất nhanh,áo xinh,hơi rộng một xíu,in hình rõ nét rất đẹp.","[{'term': 'Giao hàng rất nhanh', 'polarity': 'positive'}, {'term': 'áo xinh', 'polarity': 'positive'}, {'term': 'hơi rộng một xíu,in hình rõ nét rất đẹp.', 'polarity': 'neutral'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'neutral'}]"
3782,"màu sắc:đen đúng với mô tả:đúng mô tả chất liệu:tốt cao 1m7 nặng 65kg mặc vừa như hình. shop giao hàng nhanh, đóng giỏi cẩn thận. sẽ ủng hộ shop tiếp. vải có khả năng co giãn với độ co giãn 4 chiều. và ưu điểm vô cùng thoáng mát với khả năng giảm nhiệt cực nhanh khi hoạt động ngoài trời, trong thời tiết mùa hè nóng nực.","[{'term': 'chất liệu:tốt', 'polarity': 'positive'}, {'term': 'shop giao hàng nhanh, đóng giỏi cẩn thận. sẽ ủng hộ shop tiếp', 'polarity': 'positive'}, {'term': 'vải có khả năng co giãn với độ co giãn 4 chiều. và ưu điểm vô cùng thoáng mát với khả năng giảm nhiệt cực nhanh khi hoạt động ngoài trời, trong thời tiết mùa hè nóng nực', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}]"
1304,"shop giao đúng hàng đúng màu đúng size . chất vải đẹp , mềm , hài lòng","[{'term': 'chất vải đẹp , mềm', 'polarity': 'positive'}, {'term': 'hài lòng', 'polarity': 'positive'}, {'term': 'shop giao đúng hàng đúng màu đúng size', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4968,"đóng gói đẹp, dịch nên giao hơi chậm. chất vải ok, mặc mát. mn nên mua nhé. ","[{'term': 'chất vải ok, mặc mát', 'polarity': 'positive'}, {'term': 'đóng gói đẹp, dịch nên giao hơi chậm', 'polarity': 'positive'}, {'term': 'mn nên mua nhé.', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2069,chất lượng áo đẹp nhưng chất lượng hình in kém. đánh giá 4 sao vì áo giao không có hộp cũng ko có móc khoá,"[{'term': 'chất lượng áo đẹp', 'polarity': 'positive'}, {'term': 'nhưng chất lượng hình in kém', 'polarity': 'negative'}, {'term': 'đánh giá 4 sao vì áo giao không có hộp cũng ko có móc khoá', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Service', 'polarity': 'negative'}]"
5974,Chất liệu:vai Đúng với mô tả:ok Màu sắc:đen Áo ok vải cũng ok lắm ạ mua được giá sale nên cũng k đòi hỏi gì nhiều hơn,"[{'term': 'vải cũng ok lắm ạ', 'polarity': 'positive'}, {'term': 'mua được giá sale nên cũng k đòi hỏi gì nhiều hơn', 'polarity': 'positive'}, {'term': 'Áo ok', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4428,"shop giao hàng đúng như hình đăng trên bài, chất vải mát k bai nhão,đóng gói cẩn thận, giao hàng nhanh. mua ngay ngày sale nên giá mềm xèo. tiếp tục ủng hộ shop lần sau.","[{'term': 'chất vải mát k bai nhão', 'polarity': 'positive'}, {'term': 'mua ngay ngày sale nên giá mềm xèo', 'polarity': 'positive'}, {'term': 'đóng gói cẩn thận, giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
2491,"sản phẩm phù hợp với giá tiền. vải mịn, mát. giao hàng nhanh.","[{'term': 'vải mịn, mát.', 'polarity': 'positive'}, {'term': 'sản phẩm phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
2456,"vải áo đẹp, mềm mịn. chỉ may cũng rất khéo không bị thừa, đóng gói cẩn thận và giao hàng nhanh cực kỳ luôn. sẽ tiếp tục ủng hộ shop","[{'term': 'vải áo đẹp, mềm mịn', 'polarity': 'positive'}, {'term': 'chỉ may cũng rất khéo không bị thừa', 'polarity': 'positive'}, {'term': 'đóng gói cẩn thận và giao hàng nhanh cực kỳ luôn', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
5130,"giao hàng nhanh, vải đẹp lại còn săn sale được giá hời, tuyệt vời","[{'term': 'vải đẹp', 'polarity': 'positive'}, {'term': 'săn sale được giá hời', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4796,màu sắc:xanh đúng với mô tả:đungs màu áo đepj shop phục vụ rất tốt mắc rất mát màu đpej cảm ơn những lời nhắc nhở khi sd áo của shop ,"[{'term': 'mắc rất mát', 'polarity': 'positive'}, {'term': 'màu đpej', 'polarity': 'positive'}, {'term': 'shop phục vụ rất tốt', 'polarity': 'positive'}, {'term': 'cảm ơn những lời nhắc nhở khi sd áo của shop', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
1867,giao hàng rất nhanh. shop rất chu đáo nhiệt tình. hỗ trợ đổi trả các thứ rất ok. đáng mua lắm ạ. hàng chất đẹp phù hợp giá tiền,"[{'term': 'phù hợp giá tiền', 'polarity': 'positive'}, {'term': 'giao hàng rất nhanh. shop rất chu đáo nhiệt tình. hỗ trợ đổi trả các thứ rất ok', 'polarity': 'positive'}, {'term': 'đáng mua lắm ạ. hàng chất đẹp', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
5899,"Chất liệu:vải Màu sắc:xám Đúng với mô tả:đúng Hàng đẹp, bọc gói cẩn thận, mua với giá sale 110k cả ship thì cũng phù hợp với sinh viên. Mặc rộng thoải mái","[{'term': 'Hàng đẹp', 'polarity': 'positive'}, {'term': 'bọc gói cẩn thận', 'polarity': 'positive'}, {'term': 'mua với giá sale 110k cả ship thì cũng phù hợp với sinh viên', 'polarity': 'positive'}, {'term': 'Mặc rộng thoải mái', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
2241,mình đã nhận được hàng rồi nhé.áo mịn mát.shop gói hàng chắc chắn.mua sale nên đc giá tốt,"[{'term': 'áo mịn mát', 'polarity': 'positive'}, {'term': 'mua sale nên đc giá tốt', 'polarity': 'positive'}, {'term': 'shop gói hàng chắc chắn', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
3461,màu sắc:xanh chất liệu:cotton đúng với mô tả:hang y hinh chất đẹp lắm nha. giá rẻ so với chất lượng áo nha. khá ứng,"[{'term': 'chất đẹp lắm nha', 'polarity': 'positive'}, {'term': 'giá rẻ so với chất lượng áo nha', 'polarity': 'positive'}, {'term': 'khá ứng', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
37,vải mỏng chất vải không đẹp hình in nhìn oke chứ không ổn nói chung là tạm ổn,"[{'term': 'vải mỏng chất vải không đẹp', 'polarity': 'negative'}, {'term': 'hình in nhìn oke chứ không ổn', 'polarity': 'neutral'}, {'term': 'nói chung là tạm ổn', 'polarity': 'neutral'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'neutral'}, {'category': 'General', 'polarity': 'neutral'}]"
4648,áo rất đẹp và vừa dặn phom áo chuẩn giao hàng nhanh chóng giá cũng rẻ,"[{'term': 'vừa dặn phom áo chuẩn', 'polarity': 'positive'}, {'term': 'giao hàng nhanh chóng', 'polarity': 'positive'}, {'term': 'giá cũng rẻ', 'polarity': 'positive'}, {'term': 'áo rất đẹp', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2546,"áo đẹp đúng mẫu mã chất lượng , shop giao hàng nhanh. đóng gói cẩn thận","[{'term': 'đúng mẫu mã chất lượng', 'polarity': 'positive'}, {'term': 'shop giao hàng nhanh. đóng gói cẩn thận', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4701,"lần đầu mua của hãng, quần áo rất đẹp, vải chất lượng, rất ưng ý. hộp đựng sp đẹp, có thể tặng quà, lịch sự, sang trọng. mua đợt giảm giá và nhận quà tặng 1 quần cotton đẹp, túi đựng nữa. nhân viên trao đổi lịch thiệp. giao hàng hơi lâu do mùa dịch thôi.","[{'term': 'vải chất lượng, rất ưng ý.', 'polarity': 'positive'}, {'term': 'hộp đựng sp đẹp, có thể tặng quà, lịch sự, sang trọng. mua đợt giảm giá và nhận quà tặng 1 quần cotton đẹp, túi đựng nữa. nhân viên trao đổi lịch thiệp. giao hàng hơi lâu do mùa dịch thôi', 'polarity': 'positive'}, {'term': 'lần đầu mua của hãng, quần áo rất đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4286,"chất liệu vải đáng giá tiền nha, đường may cũng chắc chắn, anh shiper nhiệt tình lắm luôn, chủ nhật cũng giao hàng ","[{'term': 'chất liệu vải đáng giá tiền nha', 'polarity': 'positive'}, {'term': 'đáng giá tiền nha', 'polarity': 'positive'}, {'term': 'đường may cũng chắc chắn', 'polarity': 'positive'}, {'term': 'anh shiper nhiệt tình lắm luôn, chủ nhật cũng giao hàng', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4197,giao hàng nhanh. áo đẹp đáng mua nha mn gặp ngay a shiper giao hàng cute nữa,"[{'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'áo đẹp đáng mua nha mn', 'polarity': 'positive'}, {'term': 'gặp ngay a shiper giao hàng cute nữa', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
6055,Đúng với mô tả:đúng Màu sắc:hồng Chất liệu:vải K có giấy thơm đặt hơi to shop đóng gói chắc chắn hình in đẹp với lại vải cũng tạm ổn,"[{'term': 'shop đóng gói chắc chắn', 'polarity': 'positive'}, {'term': 'hình in đẹp', 'polarity': 'positive'}, {'term': 'với lại vải cũng tạm ổn', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}]"
3984,"chất liệu:vải màu sắc:đen đúng với mô tả:đúng với sản phẩm áo vừa với túi tiền , vải hơi mỏng mua màu đen ok hơn nha mọi người","[{'term': ', vải hơi mỏng mua màu đen ok hơn nha mọi người', 'polarity': 'neutral'}, {'term': 'đúng với mô tả:đúng', 'polarity': 'positive'}, {'term': 'áo vừa với túi tiền', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'neutral'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
3698,"áo đẹp lắm nha m.n, đúng như quảng cáo luôn. vải mặc rất mát và dễ chịu. khá bất ngờ vì shop giao hàng rất nhanh. sẽ còn ủng hộ shop lâu dài","[{'term': 'vải mặc rất mát và dễ chịu', 'polarity': 'positive'}, {'term': 'khá bất ngờ vì shop giao hàng rất nhanh. sẽ còn ủng hộ shop lâu dài', 'polarity': 'positive'}, {'term': 'áo đẹp lắm nha m.n, đúng như quảng cáo luôn', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4244,"đúng với mô tả:đúng chất liệu:cotton màu sắc:nâu mình từng mua áo hình shin ở shop, siu ưng luôn í nma lần này hơi lạ  hàng nhận về thì chỉ đứt cả vòng viền dưới áo, vải thì khá là mỏng được cái đúng với hình và ship thân thiện he *h.anh mang tc nhận xu","[{'term': 'vải thì khá là mỏng', 'polarity': 'negative'}, {'term': 'ship thân thiện', 'polarity': 'positive'}, {'term': 'nma lần này hơi lạ  hàng nhận về thì chỉ đứt cả vòng viền dưới áo', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'negative'}]"
3843,áo đẹp vải mát mịn nên mua . mạc vừa với kich thước shop đưa ra..,"[{'term': 'vải mát mịn nên mua', 'polarity': 'positive'}, {'term': 'mạc vừa với kich thước shop đưa ra..', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6569,Áo hợp với giá tiền nhìn cũng chất lượng lắm. Shop trả lời siêu nhanh siêu dễ thương,"[{'term': 'Áo hợp với giá tiền', 'polarity': 'positive'}, {'term': 'nhìn cũng chất lượng lắm', 'polarity': 'positive'}, {'term': 'Shop trả lời siêu nhanh siêu dễ thương', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
5322,"áo đẹp nha, đúng size, maqjc thoải mái, 2 màu mình chọn tối màu nên tôn da, nên mua nhé mn. sẽ quay lại ủng hộ","[{'term': 'đúng size, maqjc thoải mái, 2 màu mình chọn tối màu nên tôn da', 'polarity': 'positive'}, {'term': 'áo đẹp nha', 'polarity': 'positive'}, {'term': 'nên mua nhé mn', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3799,"màu sắc:đen chất liệu:poly đóng hộp đẹp.sản phẩm chất lượng với giá tiền , giao hàng nhanh, săn sale giá cả phải chăng 135k","[{'term': 'săn sale giá cả phải chăng 135k', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'sản phẩm chất lượng', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2269,chất liệu:vải màu sắc:đen đúng với mô tả:đúng vải này mặc sẽ hơi nóng cổ mik thấy hơi chật xíu mà giá tiền thế thì quá ok rồi,"[{'term': 'vải này mặc sẽ hơi nóng', 'polarity': 'negative'}, {'term': 'cổ mik thấy hơi chật xíu', 'polarity': 'negative'}, {'term': 'mà giá tiền thế thì quá ok rồi', 'polarity': 'neutral'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'neutral'}]"
815,"áo săn sale mặc nhìn hơi già k, nhma shop uy tín chất lượng ổn","[{'term': 'nhma shop uy tín', 'polarity': 'positive'}, {'term': 'chất lượng ổn', 'polarity': 'neutral'}, {'term': 'áo săn sale mặc nhìn hơi già', 'polarity': 'neutral'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'neutral'}, {'category': 'General', 'polarity': 'neutral'}]"
6048,Áo đẹp chất liệu phù hợp với giá tiền lên from đẹp áo rộng lắm nên mọi người muốn mắc vừa thì hạ xuống 1 size nhé mình m7 mắc size M vẫn vừa :)),"[{'term': 'Áo đẹp', 'polarity': 'positive'}, {'term': 'chất liệu phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'lên from đẹp', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
5849,Màu sắc:be Áo xinh lắm ạ phù hợp với giá tiền shop đóng gói cẩn thận giao hàng nhanh 10đ,"[{'term': 'Áo xinh lắm ạ', 'polarity': 'positive'}, {'term': 'phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'shop đóng gói cẩn thận giao hàng nhanh 10đ', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
3094,"chất liệu:xấu màu sắc:tạm ổn đúng với mô tả:hơi ngắn cổ áo xấu, k hài lòng","[{'term': 'chất liệu:xấu', 'polarity': 'negative'}, {'term': 'hơi ngắn cổ áo xấu', 'polarity': 'negative'}, {'term': 'k hài lòng', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'General', 'polarity': 'negative'}]"
2840,đúng với mô tả:khong chất liệu:vải màu sắc:trắng vải mỏng lắm mn cổ áo xấu kinh luôn hiuhiu vải cứ nhão nhão ý,"[{'term': 'vải mỏng lắm mn', 'polarity': 'negative'}, {'term': 'cổ áo xấu kinh luôn hiuhiu', 'polarity': 'negative'}, {'term': 'vải cứ nhão nhão ý', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Material', 'polarity': 'negative'}]"
6573,"Đúng với mô tả:đúng Màu sắc:hồng nhạt Chất liệu:thun coton Áo dễ thương, màu xinh xễu, giá cả học sinh, thơm mùi vải, giao hàng nhanh, quá tuyệt vời","[{'term': 'Áo dễ thương, màu xinh xễu', 'polarity': 'positive'}, {'term': 'giá cả học sinh', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'quá tuyệt vời', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4087,"áo đẹp, vải đẹp, form chuẩn. giao hàng nhanh. tuyệt vời","[{'term': 'vải đẹp', 'polarity': 'positive'}, {'term': 'form chuẩn', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'áo đẹp,', 'polarity': 'positive'}, {'term': 'tuyệt vời', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
783,"chất liệu:đúng màu sắc:đúng áo đúng với hình ảnh, chất lượng vải mát, from ôm, màu trắng bị dơ ở phần dưới cổ, giặt ko ra, đóng gói bình thường đơn giản, mặc được chứ ko thích lắm.","[{'term': 'chất lượng vải mát', 'polarity': 'positive'}, {'term': 'from ôm, màu trắng bị dơ ở phần dưới cổ, giặt ko ra', 'polarity': 'neutral'}, {'term': 'đóng gói bình thường đơn giản', 'polarity': 'negative'}, {'term': 'mặc được chứ ko thích lắm', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'neutral'}, {'category': 'Service', 'polarity': 'negative'}, {'category': 'General', 'polarity': 'negative'}]"
2211,"đồ colmate thì xịn òi, vải mát ko bị nhàu khi giặt, dùng đc bền và đóng gói rất chỉnh chu","[{'term': 'vải mát ko bị nhàu khi giặt, dùng đc bền', 'polarity': 'positive'}, {'term': 'đóng gói rất chỉnh chu', 'polarity': 'positive'}, {'term': 'đồ colmate thì xịn òi', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3247,"chất liệu:đẹp màu sắc:giống hình áo đẹp, có box và card rất cẩn thận. 10 điểm cho sự đáng yêu. bố mình đi công tác rồi chưa thử đc nhưng chắc là vừa.","[{'term': 'chất liệu:đẹp', 'polarity': 'positive'}, {'term': 'có box và card rất cẩn thận. 10 điểm cho sự đáng yêu', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4475,chất vải giống mô tả. hàng đóng gói rất tốt. sản phẩm trên cả tuyệt vời. cảm ơn shop nhiều nhá!,"[{'term': 'chất vải giống mô tả', 'polarity': 'positive'}, {'term': 'hàng đóng gói rất tốt', 'polarity': 'positive'}, {'term': 'sản phẩm trên cả tuyệt vời. cảm ơn shop nhiều nhá!', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3929,"áo rẻ mà chất đẹp lắm mọi người ơi, nên mua mọi người nhé, shop giao hàng nhanh, trả lời tin nhắn cũng nhanh ạ, lâng sau sẽ tiếp tục ủng hộ shop","[{'term': 'áo rẻ', 'polarity': 'positive'}, {'term': 'mà chất đẹp lắm mọi người ơi', 'polarity': 'positive'}, {'term': 'shop giao hàng nhanh, trả lời tin nhắn cũng nhanh ạ,', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4698,chất liệu:ổn màu sắc:đẹp đúng với mô tả:ổn đóng gói rất đẹp. đánh giá mang tính nhận xu. màu đẹp.,"[{'term': 'chất liệu:ổn', 'polarity': 'positive'}, {'term': 'màu sắc:đẹp', 'polarity': 'positive'}, {'term': 'đóng gói rất đẹp', 'polarity': 'positive'}, {'term': 'màu đẹp.', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
